entrez,symbol,term_id,term_name,source
5349,FXYD3,CXXX,No diseases associated,PSYGENET
53828,FXYD4,CXXX,No diseases associated,PSYGENET
53827,FXYD5,CXXX,No diseases associated,PSYGENET
53822,FXYD7,CXXX,No diseases associated,PSYGENET
2533,FYB1,CXXX,No diseases associated,PSYGENET
199920,FYB2,CXXX,No diseases associated,PSYGENET
79443,FYCO1,CXXX,No diseases associated,PSYGENET
84248,FYTTD1,CXXX,No diseases associated,PSYGENET
8321,FZD1,CXXX,No diseases associated,PSYGENET
2535,FZD2,CXXX,No diseases associated,PSYGENET
7855,FZD5,CXXX,No diseases associated,PSYGENET
8323,FZD6,CXXX,No diseases associated,PSYGENET
8324,FZD7,CXXX,No diseases associated,PSYGENET
8325,FZD8,CXXX,No diseases associated,PSYGENET
8326,FZD9,CXXX,No diseases associated,PSYGENET
11211,FZD10,CXXX,No diseases associated,PSYGENET
51343,FZR1,CXXX,No diseases associated,PSYGENET
55632,G2E3,CXXX,No diseases associated,PSYGENET
10146,G3BP1,CXXX,No diseases associated,PSYGENET
9908,G3BP2,CXXX,No diseases associated,PSYGENET
2538,G6PC,CXXX,No diseases associated,PSYGENET
57818,G6PC2,CXXX,No diseases associated,PSYGENET
92579,G6PC3,CXXX,No diseases associated,PSYGENET
2548,GAA,CXXX,No diseases associated,PSYGENET
2549,GAB1,CXXX,No diseases associated,PSYGENET
9846,GAB2,CXXX,No diseases associated,PSYGENET
139716,GAB3,CXXX,No diseases associated,PSYGENET
128954,GAB4,CXXX,No diseases associated,PSYGENET
23710,GABARAPL1,CXXX,No diseases associated,PSYGENET
11345,GABARAPL2,CXXX,No diseases associated,PSYGENET
2553,GABPB1,CXXX,No diseases associated,PSYGENET
126626,GABPB2,CXXX,No diseases associated,PSYGENET
2563,GABRD,CXXX,No diseases associated,PSYGENET
2564,GABRE,CXXX,No diseases associated,PSYGENET
2568,GABRP,CXXX,No diseases associated,PSYGENET
55879,GABRQ,CXXX,No diseases associated,PSYGENET
200959,GABRR3,CXXX,No diseases associated,PSYGENET
2572,GAD2,CXXX,No diseases associated,PSYGENET
1647,GADD45A,CXXX,No diseases associated,PSYGENET
10912,GADD45G,CXXX,No diseases associated,PSYGENET
90480,GADD45GIP1,CXXX,No diseases associated,PSYGENET
2543,GAGE1,CXXX,No diseases associated,PSYGENET
729447,GAGE2A,CXXX,No diseases associated,PSYGENET
645037,GAGE2B,CXXX,No diseases associated,PSYGENET
2574,GAGE2C,CXXX,No diseases associated,PSYGENET
729408,GAGE2D,CXXX,No diseases associated,PSYGENET
26749,GAGE2E,CXXX,No diseases associated,PSYGENET
2576,GAGE4,CXXX,No diseases associated,PSYGENET
2577,GAGE5,CXXX,No diseases associated,PSYGENET
2578,GAGE6,CXXX,No diseases associated,PSYGENET
2579,GAGE7,CXXX,No diseases associated,PSYGENET
100101629,GAGE8,CXXX,No diseases associated,PSYGENET
102724473,GAGE10,CXXX,No diseases associated,PSYGENET
729428,GAGE12B,CXXX,No diseases associated,PSYGENET
729422,GAGE12C,CXXX,No diseases associated,PSYGENET
100132399,GAGE12D,CXXX,No diseases associated,PSYGENET
729431,GAGE12E,CXXX,No diseases associated,PSYGENET
100008586,GAGE12F,CXXX,No diseases associated,PSYGENET
645073,GAGE12G,CXXX,No diseases associated,PSYGENET
729442,GAGE12H,CXXX,No diseases associated,PSYGENET
26748,GAGE12I,CXXX,No diseases associated,PSYGENET
729396,GAGE12J,CXXX,No diseases associated,PSYGENET
645051,GAGE13,CXXX,No diseases associated,PSYGENET
2580,GAK,CXXX,No diseases associated,PSYGENET
9514,GAL3ST1,CXXX,No diseases associated,PSYGENET
64090,GAL3ST2,CXXX,No diseases associated,PSYGENET
89792,GAL3ST3,CXXX,No diseases associated,PSYGENET
79690,GAL3ST4,CXXX,No diseases associated,PSYGENET
2581,GALC,CXXX,No diseases associated,PSYGENET
2582,GALE,CXXX,No diseases associated,PSYGENET
2584,GALK1,CXXX,No diseases associated,PSYGENET
2585,GALK2,CXXX,No diseases associated,PSYGENET
130589,GALM,CXXX,No diseases associated,PSYGENET
2588,GALNS,CXXX,No diseases associated,PSYGENET
2589,GALNT1,CXXX,No diseases associated,PSYGENET
2590,GALNT2,CXXX,No diseases associated,PSYGENET
2591,GALNT3,CXXX,No diseases associated,PSYGENET
8693,GALNT4,CXXX,No diseases associated,PSYGENET
11227,GALNT5,CXXX,No diseases associated,PSYGENET
11226,GALNT6,CXXX,No diseases associated,PSYGENET
51809,GALNT7,CXXX,No diseases associated,PSYGENET
26290,GALNT8,CXXX,No diseases associated,PSYGENET
50614,GALNT9,CXXX,No diseases associated,PSYGENET
55568,GALNT10,CXXX,No diseases associated,PSYGENET
63917,GALNT11,CXXX,No diseases associated,PSYGENET
79695,GALNT12,CXXX,No diseases associated,PSYGENET
114805,GALNT13,CXXX,No diseases associated,PSYGENET
79623,GALNT14,CXXX,No diseases associated,PSYGENET
117248,GALNT15,CXXX,No diseases associated,PSYGENET
57452,GALNT16,CXXX,No diseases associated,PSYGENET
64409,GALNT17,CXXX,No diseases associated,PSYGENET
374378,GALNT18,CXXX,No diseases associated,PSYGENET
168391,GALNTL5,CXXX,No diseases associated,PSYGENET
442117,GALNTL6,CXXX,No diseases associated,PSYGENET
85569,GALP,CXXX,No diseases associated,PSYGENET
2592,GALT,CXXX,No diseases associated,PSYGENET
2593,GAMT,CXXX,No diseases associated,PSYGENET
8139,GAN,CXXX,No diseases associated,PSYGENET
23193,GANAB,CXXX,No diseases associated,PSYGENET
2595,GANC,CXXX,No diseases associated,PSYGENET
26330,GAPDHS,CXXX,No diseases associated,PSYGENET
202309,GAPT,CXXX,No diseases associated,PSYGENET
26130,GAPVD1,CXXX,No diseases associated,PSYGENET
54433,GAR1,CXXX,No diseases associated,PSYGENET
64762,GAREM1,CXXX,No diseases associated,PSYGENET
150946,GAREM2,CXXX,No diseases associated,PSYGENET
84253,GARNL3,CXXX,No diseases associated,PSYGENET
9710,GARRE1,CXXX,No diseases associated,PSYGENET
2617,GARS1,CXXX,No diseases associated,PSYGENET
2618,GART,CXXX,No diseases associated,PSYGENET
2619,GAS1,CXXX,No diseases associated,PSYGENET
2620,GAS2,CXXX,No diseases associated,PSYGENET
10634,GAS2L1,CXXX,No diseases associated,PSYGENET
246176,GAS2L2,CXXX,No diseases associated,PSYGENET
283431,GAS2L3,CXXX,No diseases associated,PSYGENET
2621,GAS6,CXXX,No diseases associated,PSYGENET
8522,GAS7,CXXX,No diseases associated,PSYGENET
2622,GAS8,CXXX,No diseases associated,PSYGENET
729085,GASK1A,CXXX,No diseases associated,PSYGENET
51313,GASK1B,CXXX,No diseases associated,PSYGENET
2520,GAST,CXXX,No diseases associated,PSYGENET
2623,GATA1,CXXX,No diseases associated,PSYGENET
2624,GATA2,CXXX,No diseases associated,PSYGENET
2625,GATA3,CXXX,No diseases associated,PSYGENET
2626,GATA4,CXXX,No diseases associated,PSYGENET
140628,GATA5,CXXX,No diseases associated,PSYGENET
2627,GATA6,CXXX,No diseases associated,PSYGENET
57798,GATAD1,CXXX,No diseases associated,PSYGENET
54815,GATAD2A,CXXX,No diseases associated,PSYGENET
57459,GATAD2B,CXXX,No diseases associated,PSYGENET
5188,GATB,CXXX,No diseases associated,PSYGENET
283459,GATC,CXXX,No diseases associated,PSYGENET
347862,GATD1,CXXX,No diseases associated,PSYGENET
8209,GATD3A,CXXX,No diseases associated,PSYGENET
102724023,GATD3B,CXXX,No diseases associated,PSYGENET
2628,GATM,CXXX,No diseases associated,PSYGENET
2629,GBA,CXXX,No diseases associated,PSYGENET
57704,GBA2,CXXX,No diseases associated,PSYGENET
57733,GBA3,CXXX,No diseases associated,PSYGENET
2632,GBE1,CXXX,No diseases associated,PSYGENET
8729,GBF1,CXXX,No diseases associated,PSYGENET
26301,GBGT1,CXXX,No diseases associated,PSYGENET
2633,GBP1,CXXX,No diseases associated,PSYGENET
2634,GBP2,CXXX,No diseases associated,PSYGENET
2635,GBP3,CXXX,No diseases associated,PSYGENET
115361,GBP4,CXXX,No diseases associated,PSYGENET
115362,GBP5,CXXX,No diseases associated,PSYGENET
163351,GBP6,CXXX,No diseases associated,PSYGENET
388646,GBP7,CXXX,No diseases associated,PSYGENET
2636,GBX1,CXXX,No diseases associated,PSYGENET
2637,GBX2,CXXX,No diseases associated,PSYGENET
2638,GC,CXXX,No diseases associated,PSYGENET
25801,GCA,CXXX,No diseases associated,PSYGENET
23464,GCAT,CXXX,No diseases associated,PSYGENET
79571,GCC1,CXXX,No diseases associated,PSYGENET
9648,GCC2,CXXX,No diseases associated,PSYGENET
2639,GCDH,CXXX,No diseases associated,PSYGENET
6936,GCFC2,CXXX,No diseases associated,PSYGENET
2641,GCG,CXXX,No diseases associated,PSYGENET
2642,GCGR,CXXX,No diseases associated,PSYGENET
2644,GCHFR,CXXX,No diseases associated,PSYGENET
2645,GCK,CXXX,No diseases associated,PSYGENET
2646,GCKR,CXXX,No diseases associated,PSYGENET
8521,GCM1,CXXX,No diseases associated,PSYGENET
9247,GCM2,CXXX,No diseases associated,PSYGENET
10985,GCN1,CXXX,No diseases associated,PSYGENET
93953,GCNA,CXXX,No diseases associated,PSYGENET
2650,GCNT1,CXXX,No diseases associated,PSYGENET
2651,GCNT2,CXXX,No diseases associated,PSYGENET
9245,GCNT3,CXXX,No diseases associated,PSYGENET
51301,GCNT4,CXXX,No diseases associated,PSYGENET
140687,GCNT7,CXXX,No diseases associated,PSYGENET
257144,GCSAM,CXXX,No diseases associated,PSYGENET
148823,GCSAML,CXXX,No diseases associated,PSYGENET
2653,GCSH,CXXX,No diseases associated,PSYGENET
9615,GDA,CXXX,No diseases associated,PSYGENET
54332,GDAP1,CXXX,No diseases associated,PSYGENET
78997,GDAP1L1,CXXX,No diseases associated,PSYGENET
54834,GDAP2,CXXX,No diseases associated,PSYGENET
2657,GDF1,CXXX,No diseases associated,PSYGENET
2658,GDF2,CXXX,No diseases associated,PSYGENET
9573,GDF3,CXXX,No diseases associated,PSYGENET
8200,GDF5,CXXX,No diseases associated,PSYGENET
392255,GDF6,CXXX,No diseases associated,PSYGENET
151449,GDF7,CXXX,No diseases associated,PSYGENET
2661,GDF9,CXXX,No diseases associated,PSYGENET
2662,GDF10,CXXX,No diseases associated,PSYGENET
10220,GDF11,CXXX,No diseases associated,PSYGENET
9518,GDF15,CXXX,No diseases associated,PSYGENET
2664,GDI1,CXXX,No diseases associated,PSYGENET
2665,GDI2,CXXX,No diseases associated,PSYGENET
284161,GDPD1,CXXX,No diseases associated,PSYGENET
54857,GDPD2,CXXX,No diseases associated,PSYGENET
79153,GDPD3,CXXX,No diseases associated,PSYGENET
220032,GDPD4,CXXX,No diseases associated,PSYGENET
81544,GDPD5,CXXX,No diseases associated,PSYGENET
390637,GDPGP1,CXXX,No diseases associated,PSYGENET
2669,GEM,CXXX,No diseases associated,PSYGENET
8487,GEMIN2,CXXX,No diseases associated,PSYGENET
25929,GEMIN5,CXXX,No diseases associated,PSYGENET
79833,GEMIN6,CXXX,No diseases associated,PSYGENET
79760,GEMIN7,CXXX,No diseases associated,PSYGENET
54960,GEMIN8,CXXX,No diseases associated,PSYGENET
348654,GEN1,CXXX,No diseases associated,PSYGENET
7485,GET1,CXXX,No diseases associated,PSYGENET
439,GET3,CXXX,No diseases associated,PSYGENET
51608,GET4,CXXX,No diseases associated,PSYGENET
2671,GFER,CXXX,No diseases associated,PSYGENET
2672,GFI1,CXXX,No diseases associated,PSYGENET
8328,GFI1B,CXXX,No diseases associated,PSYGENET
85476,GFM1,CXXX,No diseases associated,PSYGENET
84340,GFM2,CXXX,No diseases associated,PSYGENET
54438,GFOD1,CXXX,No diseases associated,PSYGENET
81577,GFOD2,CXXX,No diseases associated,PSYGENET
2673,GFPT1,CXXX,No diseases associated,PSYGENET
9945,GFPT2,CXXX,No diseases associated,PSYGENET
2675,GFRA2,CXXX,No diseases associated,PSYGENET
64096,GFRA4,CXXX,No diseases associated,PSYGENET
389400,GFRAL,CXXX,No diseases associated,PSYGENET
7264,GFUS,CXXX,No diseases associated,PSYGENET
100507003,GFY,CXXX,No diseases associated,PSYGENET
26088,GGA1,CXXX,No diseases associated,PSYGENET
23062,GGA2,CXXX,No diseases associated,PSYGENET
23163,GGA3,CXXX,No diseases associated,PSYGENET
87769,GGACT,CXXX,No diseases associated,PSYGENET
79017,GGCT,CXXX,No diseases associated,PSYGENET
2677,GGCX,CXXX,No diseases associated,PSYGENET
199720,GGN,CXXX,No diseases associated,PSYGENET
79893,GGNBP2,CXXX,No diseases associated,PSYGENET
9453,GGPS1,CXXX,No diseases associated,PSYGENET
2678,GGT1,CXXX,No diseases associated,PSYGENET
728441,GGT2,CXXX,No diseases associated,PSYGENET
2687,GGT5,CXXX,No diseases associated,PSYGENET
124975,GGT6,CXXX,No diseases associated,PSYGENET
2686,GGT7,CXXX,No diseases associated,PSYGENET
2681,GGTA1,CXXX,No diseases associated,PSYGENET
92086,GGTLC1,CXXX,No diseases associated,PSYGENET
91227,GGTLC2,CXXX,No diseases associated,PSYGENET
728226,GGTLC3,CXXX,No diseases associated,PSYGENET
2689,GH2,CXXX,No diseases associated,PSYGENET
84514,GHDC,CXXX,No diseases associated,PSYGENET
27069,GHITM,CXXX,No diseases associated,PSYGENET
2690,GHR,CXXX,No diseases associated,PSYGENET
2691,GHRH,CXXX,No diseases associated,PSYGENET
2692,GHRHR,CXXX,No diseases associated,PSYGENET
2693,GHSR,CXXX,No diseases associated,PSYGENET
79018,GID4,CXXX,No diseases associated,PSYGENET
54994,GID8,CXXX,No diseases associated,PSYGENET
64599,GIGYF1,CXXX,No diseases associated,PSYGENET
26058,GIGYF2,CXXX,No diseases associated,PSYGENET
170575,GIMAP1,CXXX,No diseases associated,PSYGENET
26157,GIMAP2,CXXX,No diseases associated,PSYGENET
55303,GIMAP4,CXXX,No diseases associated,PSYGENET
55340,GIMAP5,CXXX,No diseases associated,PSYGENET
474344,GIMAP6,CXXX,No diseases associated,PSYGENET
168537,GIMAP7,CXXX,No diseases associated,PSYGENET
155038,GIMAP8,CXXX,No diseases associated,PSYGENET
100507096,GIMD1,CXXX,No diseases associated,PSYGENET
54826,GIN1,CXXX,No diseases associated,PSYGENET
116254,GINM1,CXXX,No diseases associated,PSYGENET
9837,GINS1,CXXX,No diseases associated,PSYGENET
51659,GINS2,CXXX,No diseases associated,PSYGENET
64785,GINS3,CXXX,No diseases associated,PSYGENET
84296,GINS4,CXXX,No diseases associated,PSYGENET
2695,GIP,CXXX,No diseases associated,PSYGENET
10755,GIPC1,CXXX,No diseases associated,PSYGENET
54810,GIPC2,CXXX,No diseases associated,PSYGENET
126326,GIPC3,CXXX,No diseases associated,PSYGENET
2696,GIPR,CXXX,No diseases associated,PSYGENET
28964,GIT1,CXXX,No diseases associated,PSYGENET
9815,GIT2,CXXX,No diseases associated,PSYGENET
2700,GJA3,CXXX,No diseases associated,PSYGENET
2701,GJA4,CXXX,No diseases associated,PSYGENET
2702,GJA5,CXXX,No diseases associated,PSYGENET
81025,GJA9,CXXX,No diseases associated,PSYGENET
84694,GJA10,CXXX,No diseases associated,PSYGENET
2705,GJB1,CXXX,No diseases associated,PSYGENET
2706,GJB2,CXXX,No diseases associated,PSYGENET
2707,GJB3,CXXX,No diseases associated,PSYGENET
127534,GJB4,CXXX,No diseases associated,PSYGENET
2709,GJB5,CXXX,No diseases associated,PSYGENET
10804,GJB6,CXXX,No diseases associated,PSYGENET
375519,GJB7,CXXX,No diseases associated,PSYGENET
10052,GJC1,CXXX,No diseases associated,PSYGENET
57165,GJC2,CXXX,No diseases associated,PSYGENET
349149,GJC3,CXXX,No diseases associated,PSYGENET
57369,GJD2,CXXX,No diseases associated,PSYGENET
125111,GJD3,CXXX,No diseases associated,PSYGENET
219770,GJD4,CXXX,No diseases associated,PSYGENET
100126572,GJE1,CXXX,No diseases associated,PSYGENET
2710,GK,CXXX,No diseases associated,PSYGENET
2712,GK2,CXXX,No diseases associated,PSYGENET
256356,GK5,CXXX,No diseases associated,PSYGENET
80318,GKAP1,CXXX,No diseases associated,PSYGENET
56287,GKN1,CXXX,No diseases associated,PSYGENET
200504,GKN2,CXXX,No diseases associated,PSYGENET
2717,GLA,CXXX,No diseases associated,PSYGENET
2720,GLB1,CXXX,No diseases associated,PSYGENET
79411,GLB1L,CXXX,No diseases associated,PSYGENET
89944,GLB1L2,CXXX,No diseases associated,PSYGENET
112937,GLB1L3,CXXX,No diseases associated,PSYGENET
113263,GLCCI1,CXXX,No diseases associated,PSYGENET
26035,GLCE,CXXX,No diseases associated,PSYGENET
2731,GLDC,CXXX,No diseases associated,PSYGENET
342035,GLDN,CXXX,No diseases associated,PSYGENET
2733,GLE1,CXXX,No diseases associated,PSYGENET
2734,GLG1,CXXX,No diseases associated,PSYGENET
2735,GLI1,CXXX,No diseases associated,PSYGENET
2737,GLI3,CXXX,No diseases associated,PSYGENET
2738,GLI4,CXXX,No diseases associated,PSYGENET
11010,GLIPR1,CXXX,No diseases associated,PSYGENET
256710,GLIPR1L1,CXXX,No diseases associated,PSYGENET
144321,GLIPR1L2,CXXX,No diseases associated,PSYGENET
152007,GLIPR2,CXXX,No diseases associated,PSYGENET
148979,GLIS1,CXXX,No diseases associated,PSYGENET
84662,GLIS2,CXXX,No diseases associated,PSYGENET
169792,GLIS3,CXXX,No diseases associated,PSYGENET
11146,GLMN,CXXX,No diseases associated,PSYGENET
112770,GLMP,CXXX,No diseases associated,PSYGENET
51031,GLOD4,CXXX,No diseases associated,PSYGENET
392465,GLOD5,CXXX,No diseases associated,PSYGENET
2740,GLP1R,CXXX,No diseases associated,PSYGENET
9340,GLP2R,CXXX,No diseases associated,PSYGENET
2741,GLRA1,CXXX,No diseases associated,PSYGENET
2742,GLRA2,CXXX,No diseases associated,PSYGENET
8001,GLRA3,CXXX,No diseases associated,PSYGENET
2743,GLRB,CXXX,No diseases associated,PSYGENET
2745,GLRX,CXXX,No diseases associated,PSYGENET
51022,GLRX2,CXXX,No diseases associated,PSYGENET
10539,GLRX3,CXXX,No diseases associated,PSYGENET
51218,GLRX5,CXXX,No diseases associated,PSYGENET
2744,GLS,CXXX,No diseases associated,PSYGENET
27165,GLS2,CXXX,No diseases associated,PSYGENET
144423,GLT1D1,CXXX,No diseases associated,PSYGENET
360203,GLT6D1,CXXX,No diseases associated,PSYGENET
83468,GLT8D2,CXXX,No diseases associated,PSYGENET
51228,GLTP,CXXX,No diseases associated,PSYGENET
388323,GLTPD2,CXXX,No diseases associated,PSYGENET
2746,GLUD1,CXXX,No diseases associated,PSYGENET
2747,GLUD2,CXXX,No diseases associated,PSYGENET
92292,GLYATL1,CXXX,No diseases associated,PSYGENET
100287520,GLYATL1B,CXXX,No diseases associated,PSYGENET
219970,GLYATL2,CXXX,No diseases associated,PSYGENET
389396,GLYATL3,CXXX,No diseases associated,PSYGENET
132158,GLYCTK,CXXX,No diseases associated,PSYGENET
84656,GLYR1,CXXX,No diseases associated,PSYGENET
2760,GM2A,CXXX,No diseases associated,PSYGENET
64395,GMCL1,CXXX,No diseases associated,PSYGENET
64396,GMCL2,CXXX,No diseases associated,PSYGENET
2762,GMDS,CXXX,No diseases associated,PSYGENET
10691,GMEB1,CXXX,No diseases associated,PSYGENET
26205,GMEB2,CXXX,No diseases associated,PSYGENET
2764,GMFB,CXXX,No diseases associated,PSYGENET
9535,GMFG,CXXX,No diseases associated,PSYGENET
2765,GML,CXXX,No diseases associated,PSYGENET
647309,GMNC,CXXX,No diseases associated,PSYGENET
51053,GMNN,CXXX,No diseases associated,PSYGENET
29926,GMPPA,CXXX,No diseases associated,PSYGENET
29925,GMPPB,CXXX,No diseases associated,PSYGENET
2766,GMPR,CXXX,No diseases associated,PSYGENET
51292,GMPR2,CXXX,No diseases associated,PSYGENET
8833,GMPS,CXXX,No diseases associated,PSYGENET
2767,GNA11,CXXX,No diseases associated,PSYGENET
10672,GNA13,CXXX,No diseases associated,PSYGENET
9630,GNA14,CXXX,No diseases associated,PSYGENET
2769,GNA15,CXXX,No diseases associated,PSYGENET
2770,GNAI1,CXXX,No diseases associated,PSYGENET
2771,GNAI2,CXXX,No diseases associated,PSYGENET
2773,GNAI3,CXXX,No diseases associated,PSYGENET
2776,GNAQ,CXXX,No diseases associated,PSYGENET
2779,GNAT1,CXXX,No diseases associated,PSYGENET
2780,GNAT2,CXXX,No diseases associated,PSYGENET
346562,GNAT3,CXXX,No diseases associated,PSYGENET
2781,GNAZ,CXXX,No diseases associated,PSYGENET
2782,GNB1,CXXX,No diseases associated,PSYGENET
2783,GNB2,CXXX,No diseases associated,PSYGENET
59345,GNB4,CXXX,No diseases associated,PSYGENET
10681,GNB5,CXXX,No diseases associated,PSYGENET
10020,GNE,CXXX,No diseases associated,PSYGENET
54331,GNG2,CXXX,No diseases associated,PSYGENET
2785,GNG3,CXXX,No diseases associated,PSYGENET
2786,GNG4,CXXX,No diseases associated,PSYGENET
2787,GNG5,CXXX,No diseases associated,PSYGENET
2788,GNG7,CXXX,No diseases associated,PSYGENET
94235,GNG8,CXXX,No diseases associated,PSYGENET
2790,GNG10,CXXX,No diseases associated,PSYGENET
2791,GNG11,CXXX,No diseases associated,PSYGENET
55970,GNG12,CXXX,No diseases associated,PSYGENET
51764,GNG13,CXXX,No diseases associated,PSYGENET
105372280,GNG14,CXXX,No diseases associated,PSYGENET
2792,GNGT1,CXXX,No diseases associated,PSYGENET
2793,GNGT2,CXXX,No diseases associated,PSYGENET
2794,GNL1,CXXX,No diseases associated,PSYGENET
29889,GNL2,CXXX,No diseases associated,PSYGENET
26354,GNL3,CXXX,No diseases associated,PSYGENET
54552,GNL3L,CXXX,No diseases associated,PSYGENET
10578,GNLY,CXXX,No diseases associated,PSYGENET
27232,GNMT,CXXX,No diseases associated,PSYGENET
10007,GNPDA1,CXXX,No diseases associated,PSYGENET
132789,GNPDA2,CXXX,No diseases associated,PSYGENET
64841,GNPNAT1,CXXX,No diseases associated,PSYGENET
79158,GNPTAB,CXXX,No diseases associated,PSYGENET
84572,GNPTG,CXXX,No diseases associated,PSYGENET
2796,GNRH1,CXXX,No diseases associated,PSYGENET
2797,GNRH2,CXXX,No diseases associated,PSYGENET
2798,GNRHR,CXXX,No diseases associated,PSYGENET
2799,GNS,CXXX,No diseases associated,PSYGENET
2800,GOLGA1,CXXX,No diseases associated,PSYGENET
2801,GOLGA2,CXXX,No diseases associated,PSYGENET
2802,GOLGA3,CXXX,No diseases associated,PSYGENET
2803,GOLGA4,CXXX,No diseases associated,PSYGENET
9950,GOLGA5,CXXX,No diseases associated,PSYGENET
342096,GOLGA6A,CXXX,No diseases associated,PSYGENET
55889,GOLGA6B,CXXX,No diseases associated,PSYGENET
653641,GOLGA6C,CXXX,No diseases associated,PSYGENET
653643,GOLGA6D,CXXX,No diseases associated,PSYGENET
283767,GOLGA6L1,CXXX,No diseases associated,PSYGENET
283685,GOLGA6L2,CXXX,No diseases associated,PSYGENET
643707,GOLGA6L4,CXXX,No diseases associated,PSYGENET
727832,GOLGA6L6,CXXX,No diseases associated,PSYGENET
728310,GOLGA6L7,CXXX,No diseases associated,PSYGENET
440295,GOLGA6L9,CXXX,No diseases associated,PSYGENET
647042,GOLGA6L10,CXXX,No diseases associated,PSYGENET
440243,GOLGA6L22,CXXX,No diseases associated,PSYGENET
51125,GOLGA7,CXXX,No diseases associated,PSYGENET
401647,GOLGA7B,CXXX,No diseases associated,PSYGENET
23015,GOLGA8A,CXXX,No diseases associated,PSYGENET
440270,GOLGA8B,CXXX,No diseases associated,PSYGENET
100132565,GOLGA8F,CXXX,No diseases associated,PSYGENET
283768,GOLGA8G,CXXX,No diseases associated,PSYGENET
728498,GOLGA8H,CXXX,No diseases associated,PSYGENET
653073,GOLGA8J,CXXX,No diseases associated,PSYGENET
653125,GOLGA8K,CXXX,No diseases associated,PSYGENET
653720,GOLGA8M,CXXX,No diseases associated,PSYGENET
643699,GOLGA8N,CXXX,No diseases associated,PSYGENET
728047,GOLGA8O,CXXX,No diseases associated,PSYGENET
727909,GOLGA8Q,CXXX,No diseases associated,PSYGENET
101059918,GOLGA8R,CXXX,No diseases associated,PSYGENET
653061,GOLGA8S,CXXX,No diseases associated,PSYGENET
653075,GOLGA8T,CXXX,No diseases associated,PSYGENET
2804,GOLGB1,CXXX,No diseases associated,PSYGENET
27333,GOLIM4,CXXX,No diseases associated,PSYGENET
51280,GOLM1,CXXX,No diseases associated,PSYGENET
64083,GOLPH3,CXXX,No diseases associated,PSYGENET
55204,GOLPH3L,CXXX,No diseases associated,PSYGENET
127845,GOLT1A,CXXX,No diseases associated,PSYGENET
51026,GOLT1B,CXXX,No diseases associated,PSYGENET
54856,GON4L,CXXX,No diseases associated,PSYGENET
84520,GON7,CXXX,No diseases associated,PSYGENET
57120,GOPC,CXXX,No diseases associated,PSYGENET
92344,GORAB,CXXX,No diseases associated,PSYGENET
64689,GORASP1,CXXX,No diseases associated,PSYGENET
26003,GORASP2,CXXX,No diseases associated,PSYGENET
9527,GOSR1,CXXX,No diseases associated,PSYGENET
9570,GOSR2,CXXX,No diseases associated,PSYGENET
2805,GOT1,CXXX,No diseases associated,PSYGENET
137362,GOT1L1,CXXX,No diseases associated,PSYGENET
2806,GOT2,CXXX,No diseases associated,PSYGENET
2811,GP1BA,CXXX,No diseases associated,PSYGENET
2812,GP1BB,CXXX,No diseases associated,PSYGENET
2813,GP2,CXXX,No diseases associated,PSYGENET
2814,GP5,CXXX,No diseases associated,PSYGENET
51206,GP6,CXXX,No diseases associated,PSYGENET
2815,GP9,CXXX,No diseases associated,PSYGENET
10223,GPA33,CXXX,No diseases associated,PSYGENET
8733,GPAA1,CXXX,No diseases associated,PSYGENET
55425,GPALPP1,CXXX,No diseases associated,PSYGENET
57678,GPAM,CXXX,No diseases associated,PSYGENET
7918,GPANK1,CXXX,No diseases associated,PSYGENET
150763,GPAT2,CXXX,No diseases associated,PSYGENET
84803,GPAT3,CXXX,No diseases associated,PSYGENET
137964,GPAT4,CXXX,No diseases associated,PSYGENET
55094,GPATCH1,CXXX,No diseases associated,PSYGENET
55105,GPATCH2,CXXX,No diseases associated,PSYGENET
55668,GPATCH2L,CXXX,No diseases associated,PSYGENET
63906,GPATCH3,CXXX,No diseases associated,PSYGENET
54865,GPATCH4,CXXX,No diseases associated,PSYGENET
23131,GPATCH8,CXXX,No diseases associated,PSYGENET
253635,GPATCH11,CXXX,No diseases associated,PSYGENET
151306,GPBAR1,CXXX,No diseases associated,PSYGENET
65056,GPBP1,CXXX,No diseases associated,PSYGENET
60313,GPBP1L1,CXXX,No diseases associated,PSYGENET
2817,GPC1,CXXX,No diseases associated,PSYGENET
221914,GPC2,CXXX,No diseases associated,PSYGENET
2719,GPC3,CXXX,No diseases associated,PSYGENET
2239,GPC4,CXXX,No diseases associated,PSYGENET
2262,GPC5,CXXX,No diseases associated,PSYGENET
10082,GPC6,CXXX,No diseases associated,PSYGENET
56261,GPCPD1,CXXX,No diseases associated,PSYGENET
2819,GPD1,CXXX,No diseases associated,PSYGENET
23171,GPD1L,CXXX,No diseases associated,PSYGENET
2820,GPD2,CXXX,No diseases associated,PSYGENET
2852,GPER1,CXXX,No diseases associated,PSYGENET
170589,GPHA2,CXXX,No diseases associated,PSYGENET
122876,GPHB5,CXXX,No diseases associated,PSYGENET
10243,GPHN,CXXX,No diseases associated,PSYGENET
2821,GPI,CXXX,No diseases associated,PSYGENET
338328,GPIHBP1,CXXX,No diseases associated,PSYGENET
27238,GPKOW,CXXX,No diseases associated,PSYGENET
2822,GPLD1,CXXX,No diseases associated,PSYGENET
2824,GPM6B,CXXX,No diseases associated,PSYGENET
11321,GPN1,CXXX,No diseases associated,PSYGENET
