entrez,symbol,term_id,term_name,source
286676,ILDR1,CXXX,No diseases associated,CGI
387597,ILDR2,CXXX,No diseases associated,CGI
3608,ILF2,CXXX,No diseases associated,CGI
3609,ILF3,CXXX,No diseases associated,CGI
3611,ILK,CXXX,No diseases associated,CGI
80895,ILKAP,CXXX,No diseases associated,CGI
64771,ILRUN,CXXX,No diseases associated,CGI
10994,ILVBL,CXXX,No diseases associated,CGI
196294,IMMP1L,CXXX,No diseases associated,CGI
83943,IMMP2L,CXXX,No diseases associated,CGI
10989,IMMT,CXXX,No diseases associated,CGI
55272,IMP3,CXXX,No diseases associated,CGI
92856,IMP4,CXXX,No diseases associated,CGI
3612,IMPA1,CXXX,No diseases associated,CGI
3613,IMPA2,CXXX,No diseases associated,CGI
55364,IMPACT,CXXX,No diseases associated,CGI
3614,IMPDH1,CXXX,No diseases associated,CGI
3615,IMPDH2,CXXX,No diseases associated,CGI
3617,IMPG1,CXXX,No diseases associated,CGI
50939,IMPG2,CXXX,No diseases associated,CGI
9118,INA,CXXX,No diseases associated,CGI
255783,INAFM1,CXXX,No diseases associated,CGI
100505573,INAFM2,CXXX,No diseases associated,CGI
55765,INAVA,CXXX,No diseases associated,CGI
388324,INCA1,CXXX,No diseases associated,CGI
3619,INCENP,CXXX,No diseases associated,CGI
64423,INF2,CXXX,No diseases associated,CGI
3622,ING2,CXXX,No diseases associated,CGI
54556,ING3,CXXX,No diseases associated,CGI
51147,ING4,CXXX,No diseases associated,CGI
84289,ING5,CXXX,No diseases associated,CGI
3623,INHA,CXXX,No diseases associated,CGI
3624,INHBA,CXXX,No diseases associated,CGI
3625,INHBB,CXXX,No diseases associated,CGI
3626,INHBC,CXXX,No diseases associated,CGI
83729,INHBE,CXXX,No diseases associated,CGI
58493,INIP,CXXX,No diseases associated,CGI
389119,INKA1,CXXX,No diseases associated,CGI
55924,INKA2,CXXX,No diseases associated,CGI
11185,INMT,CXXX,No diseases associated,CGI
54617,INO80,CXXX,No diseases associated,CGI
83444,INO80B,CXXX,No diseases associated,CGI
125476,INO80C,CXXX,No diseases associated,CGI
54891,INO80D,CXXX,No diseases associated,CGI
283899,INO80E,CXXX,No diseases associated,CGI
3628,INPP1,CXXX,No diseases associated,CGI
3631,INPP4A,CXXX,No diseases associated,CGI
3632,INPP5A,CXXX,No diseases associated,CGI
3633,INPP5B,CXXX,No diseases associated,CGI
3635,INPP5D,CXXX,No diseases associated,CGI
56623,INPP5E,CXXX,No diseases associated,CGI
22876,INPP5F,CXXX,No diseases associated,CGI
27124,INPP5J,CXXX,No diseases associated,CGI
51763,INPP5K,CXXX,No diseases associated,CGI
3636,INPPL1,CXXX,No diseases associated,CGI
3630,INS,CXXX,No diseases associated,CGI
387755,INSC,CXXX,No diseases associated,CGI
3638,INSIG1,CXXX,No diseases associated,CGI
51141,INSIG2,CXXX,No diseases associated,CGI
3640,INSL3,CXXX,No diseases associated,CGI
3641,INSL4,CXXX,No diseases associated,CGI
10022,INSL5,CXXX,No diseases associated,CGI
11172,INSL6,CXXX,No diseases associated,CGI
3642,INSM1,CXXX,No diseases associated,CGI
84684,INSM2,CXXX,No diseases associated,CGI
3643,INSR,CXXX,No diseases associated,CGI
3645,INSRR,CXXX,No diseases associated,CGI
388135,INSYN1,CXXX,No diseases associated,CGI
642938,INSYN2A,CXXX,No diseases associated,CGI
100131897,INSYN2B,CXXX,No diseases associated,CGI
26173,INTS1,CXXX,No diseases associated,CGI
57508,INTS2,CXXX,No diseases associated,CGI
65123,INTS3,CXXX,No diseases associated,CGI
92105,INTS4,CXXX,No diseases associated,CGI
80789,INTS5,CXXX,No diseases associated,CGI
26512,INTS6,CXXX,No diseases associated,CGI
203522,INTS6L,CXXX,No diseases associated,CGI
25896,INTS7,CXXX,No diseases associated,CGI
55656,INTS8,CXXX,No diseases associated,CGI
55756,INTS9,CXXX,No diseases associated,CGI
55174,INTS10,CXXX,No diseases associated,CGI
54973,INTS11,CXXX,No diseases associated,CGI
57117,INTS12,CXXX,No diseases associated,CGI
55726,INTS13,CXXX,No diseases associated,CGI
81556,INTS14,CXXX,No diseases associated,CGI
27152,INTU,CXXX,No diseases associated,CGI
27130,INVS,CXXX,No diseases associated,CGI
9807,IP6K1,CXXX,No diseases associated,CGI
51447,IP6K2,CXXX,No diseases associated,CGI
117283,IP6K3,CXXX,No diseases associated,CGI
26034,IPCEF1,CXXX,No diseases associated,CGI
253430,IPMK,CXXX,No diseases associated,CGI
79711,IPO4,CXXX,No diseases associated,CGI
3843,IPO5,CXXX,No diseases associated,CGI
10527,IPO7,CXXX,No diseases associated,CGI
10526,IPO8,CXXX,No diseases associated,CGI
55705,IPO9,CXXX,No diseases associated,CGI
51194,IPO11,CXXX,No diseases associated,CGI
9670,IPO13,CXXX,No diseases associated,CGI
3652,IPP,CXXX,No diseases associated,CGI
64768,IPPK,CXXX,No diseases associated,CGI
642574,IQANK1,CXXX,No diseases associated,CGI
79781,IQCA1,CXXX,No diseases associated,CGI
392843,IQCA1L,CXXX,No diseases associated,CGI
9657,IQCB1,CXXX,No diseases associated,CGI
55721,IQCC,CXXX,No diseases associated,CGI
115811,IQCD,CXXX,No diseases associated,CGI
23288,IQCE,CXXX,No diseases associated,CGI
132141,IQCF1,CXXX,No diseases associated,CGI
389123,IQCF2,CXXX,No diseases associated,CGI
401067,IQCF3,CXXX,No diseases associated,CGI
389124,IQCF5,CXXX,No diseases associated,CGI
440956,IQCF6,CXXX,No diseases associated,CGI
84223,IQCG,CXXX,No diseases associated,CGI
64799,IQCH,CXXX,No diseases associated,CGI
654502,IQCJ,CXXX,No diseases associated,CGI
124152,IQCK,CXXX,No diseases associated,CGI
285423,IQCM,CXXX,No diseases associated,CGI
80726,IQCN,CXXX,No diseases associated,CGI
8826,IQGAP1,CXXX,No diseases associated,CGI
10788,IQGAP2,CXXX,No diseases associated,CGI
128239,IQGAP3,CXXX,No diseases associated,CGI
9922,IQSEC1,CXXX,No diseases associated,CGI
23096,IQSEC2,CXXX,No diseases associated,CGI
440073,IQSEC3,CXXX,No diseases associated,CGI
154865,IQUB,CXXX,No diseases associated,CGI
10335,IRAG1,CXXX,No diseases associated,CGI
4033,IRAG2,CXXX,No diseases associated,CGI
3654,IRAK1,CXXX,No diseases associated,CGI
134728,IRAK1BP1,CXXX,No diseases associated,CGI
3656,IRAK2,CXXX,No diseases associated,CGI
11213,IRAK3,CXXX,No diseases associated,CGI
51135,IRAK4,CXXX,No diseases associated,CGI
3658,IREB2,CXXX,No diseases associated,CGI
3660,IRF2,CXXX,No diseases associated,CGI
26145,IRF2BP1,CXXX,No diseases associated,CGI
359948,IRF2BP2,CXXX,No diseases associated,CGI
64207,IRF2BPL,CXXX,No diseases associated,CGI
3661,IRF3,CXXX,No diseases associated,CGI
3662,IRF4,CXXX,No diseases associated,CGI
3663,IRF5,CXXX,No diseases associated,CGI
3664,IRF6,CXXX,No diseases associated,CGI
3665,IRF7,CXXX,No diseases associated,CGI
10379,IRF9,CXXX,No diseases associated,CGI
56269,IRGC,CXXX,No diseases associated,CGI
345611,IRGM,CXXX,No diseases associated,CGI
126298,IRGQ,CXXX,No diseases associated,CGI
3667,IRS1,CXXX,No diseases associated,CGI
8660,IRS2,CXXX,No diseases associated,CGI
8471,IRS4,CXXX,No diseases associated,CGI
79192,IRX1,CXXX,No diseases associated,CGI
153572,IRX2,CXXX,No diseases associated,CGI
79191,IRX3,CXXX,No diseases associated,CGI
50805,IRX4,CXXX,No diseases associated,CGI
10265,IRX5,CXXX,No diseases associated,CGI
79190,IRX6,CXXX,No diseases associated,CGI
81689,ISCA1,CXXX,No diseases associated,CGI
122961,ISCA2,CXXX,No diseases associated,CGI
23479,ISCU,CXXX,No diseases associated,CGI
9636,ISG15,CXXX,No diseases associated,CGI
3669,ISG20,CXXX,No diseases associated,CGI
81875,ISG20L2,CXXX,No diseases associated,CGI
3670,ISL1,CXXX,No diseases associated,CGI
64843,ISL2,CXXX,No diseases associated,CGI
3671,ISLR,CXXX,No diseases associated,CGI
57611,ISLR2,CXXX,No diseases associated,CGI
140862,ISM1,CXXX,No diseases associated,CGI
145501,ISM2,CXXX,No diseases associated,CGI
51015,ISOC1,CXXX,No diseases associated,CGI
79763,ISOC2,CXXX,No diseases associated,CGI
9798,IST1,CXXX,No diseases associated,CGI
91464,ISX,CXXX,No diseases associated,CGI
57461,ISY1,CXXX,No diseases associated,CGI
51477,ISYNA1,CXXX,No diseases associated,CGI
83737,ITCH,CXXX,No diseases associated,CGI
81533,ITFG1,CXXX,No diseases associated,CGI
55846,ITFG2,CXXX,No diseases associated,CGI
3672,ITGA1,CXXX,No diseases associated,CGI
3673,ITGA2,CXXX,No diseases associated,CGI
3674,ITGA2B,CXXX,No diseases associated,CGI
3675,ITGA3,CXXX,No diseases associated,CGI
3676,ITGA4,CXXX,No diseases associated,CGI
3678,ITGA5,CXXX,No diseases associated,CGI
3655,ITGA6,CXXX,No diseases associated,CGI
3679,ITGA7,CXXX,No diseases associated,CGI
8516,ITGA8,CXXX,No diseases associated,CGI
3680,ITGA9,CXXX,No diseases associated,CGI
8515,ITGA10,CXXX,No diseases associated,CGI
22801,ITGA11,CXXX,No diseases associated,CGI
3681,ITGAD,CXXX,No diseases associated,CGI
3682,ITGAE,CXXX,No diseases associated,CGI
3683,ITGAL,CXXX,No diseases associated,CGI
3684,ITGAM,CXXX,No diseases associated,CGI
3685,ITGAV,CXXX,No diseases associated,CGI
3687,ITGAX,CXXX,No diseases associated,CGI
3688,ITGB1,CXXX,No diseases associated,CGI
9270,ITGB1BP1,CXXX,No diseases associated,CGI
26548,ITGB1BP2,CXXX,No diseases associated,CGI
3689,ITGB2,CXXX,No diseases associated,CGI
3690,ITGB3,CXXX,No diseases associated,CGI
23421,ITGB3BP,CXXX,No diseases associated,CGI
3691,ITGB4,CXXX,No diseases associated,CGI
3693,ITGB5,CXXX,No diseases associated,CGI
3694,ITGB6,CXXX,No diseases associated,CGI
3695,ITGB7,CXXX,No diseases associated,CGI
3696,ITGB8,CXXX,No diseases associated,CGI
9358,ITGBL1,CXXX,No diseases associated,CGI
3697,ITIH1,CXXX,No diseases associated,CGI
3698,ITIH2,CXXX,No diseases associated,CGI
3699,ITIH3,CXXX,No diseases associated,CGI
3700,ITIH4,CXXX,No diseases associated,CGI
80760,ITIH5,CXXX,No diseases associated,CGI
347365,ITIH6,CXXX,No diseases associated,CGI
3702,ITK,CXXX,No diseases associated,CGI
55600,ITLN1,CXXX,No diseases associated,CGI
142683,ITLN2,CXXX,No diseases associated,CGI
9452,ITM2A,CXXX,No diseases associated,CGI
9445,ITM2B,CXXX,No diseases associated,CGI
81618,ITM2C,CXXX,No diseases associated,CGI
3704,ITPA,CXXX,No diseases associated,CGI
3705,ITPK1,CXXX,No diseases associated,CGI
3706,ITPKA,CXXX,No diseases associated,CGI
3707,ITPKB,CXXX,No diseases associated,CGI
80271,ITPKC,CXXX,No diseases associated,CGI
3708,ITPR1,CXXX,No diseases associated,CGI
3709,ITPR2,CXXX,No diseases associated,CGI
3710,ITPR3,CXXX,No diseases associated,CGI
223075,ITPRID1,CXXX,No diseases associated,CGI
6744,ITPRID2,CXXX,No diseases associated,CGI
85450,ITPRIP,CXXX,No diseases associated,CGI
150771,ITPRIPL1,CXXX,No diseases associated,CGI
162073,ITPRIPL2,CXXX,No diseases associated,CGI
6453,ITSN1,CXXX,No diseases associated,CGI
50618,ITSN2,CXXX,No diseases associated,CGI
3712,IVD,CXXX,No diseases associated,CGI
3713,IVL,CXXX,No diseases associated,CGI
10625,IVNS1ABP,CXXX,No diseases associated,CGI
55677,IWS1,CXXX,No diseases associated,CGI
389434,IYD,CXXX,No diseases associated,CGI
284359,IZUMO1,CXXX,No diseases associated,CGI
390243,IZUMO1R,CXXX,No diseases associated,CGI
126123,IZUMO2,CXXX,No diseases associated,CGI
100129669,IZUMO3,CXXX,No diseases associated,CGI
113177,IZUMO4,CXXX,No diseases associated,CGI
79960,JADE1,CXXX,No diseases associated,CGI
23338,JADE2,CXXX,No diseases associated,CGI
9767,JADE3,CXXX,No diseases associated,CGI
182,JAG1,CXXX,No diseases associated,CGI
3714,JAG2,CXXX,No diseases associated,CGI
84522,JAGN1,CXXX,No diseases associated,CGI
152789,JAKMIP1,CXXX,No diseases associated,CGI
9832,JAKMIP2,CXXX,No diseases associated,CGI
282973,JAKMIP3,CXXX,No diseases associated,CGI
58494,JAM2,CXXX,No diseases associated,CGI
83700,JAM3,CXXX,No diseases associated,CGI
120425,JAML,CXXX,No diseases associated,CGI
3720,JARID2,CXXX,No diseases associated,CGI
221895,JAZF1,CXXX,No diseases associated,CGI
57608,JCAD,CXXX,No diseases associated,CGI
3512,JCHAIN,CXXX,No diseases associated,CGI
122953,JDP2,CXXX,No diseases associated,CGI
79864,JHY,CXXX,No diseases associated,CGI
51528,JKAMP,CXXX,No diseases associated,CGI
221037,JMJD1C,CXXX,No diseases associated,CGI
65094,JMJD4,CXXX,No diseases associated,CGI
23210,JMJD6,CXXX,No diseases associated,CGI
100137047,JMJD7,CXXX,No diseases associated,CGI
339123,JMJD8,CXXX,No diseases associated,CGI
133746,JMY,CXXX,No diseases associated,CGI
9929,JOSD1,CXXX,No diseases associated,CGI
126119,JOSD2,CXXX,No diseases associated,CGI
56704,JPH1,CXXX,No diseases associated,CGI
57158,JPH2,CXXX,No diseases associated,CGI
57338,JPH3,CXXX,No diseases associated,CGI
84502,JPH4,CXXX,No diseases associated,CGI
51155,JPT1,CXXX,No diseases associated,CGI
90861,JPT2,CXXX,No diseases associated,CGI
8629,JRK,CXXX,No diseases associated,CGI
8690,JRKL,CXXX,No diseases associated,CGI
126306,JSRP1,CXXX,No diseases associated,CGI
10899,JTB,CXXX,No diseases associated,CGI
3725,JUN,CXXX,No diseases associated,CGI
3726,JUNB,CXXX,No diseases associated,CGI
3727,JUND,CXXX,No diseases associated,CGI
3728,JUP,CXXX,No diseases associated,CGI
353219,KAAG1,CXXX,No diseases associated,CGI
8997,KALRN,CXXX,No diseases associated,CGI
23189,KANK1,CXXX,No diseases associated,CGI
25959,KANK2,CXXX,No diseases associated,CGI
256949,KANK3,CXXX,No diseases associated,CGI
163782,KANK4,CXXX,No diseases associated,CGI
284058,KANSL1,CXXX,No diseases associated,CGI
151050,KANSL1L,CXXX,No diseases associated,CGI
54934,KANSL2,CXXX,No diseases associated,CGI
55683,KANSL3,CXXX,No diseases associated,CGI
3735,KARS1,CXXX,No diseases associated,CGI
147872,KASH5,CXXX,No diseases associated,CGI
2648,KAT2A,CXXX,No diseases associated,CGI
8850,KAT2B,CXXX,No diseases associated,CGI
10524,KAT5,CXXX,No diseases associated,CGI
7994,KAT6A,CXXX,No diseases associated,CGI
23522,KAT6B,CXXX,No diseases associated,CGI
11143,KAT7,CXXX,No diseases associated,CGI
84148,KAT8,CXXX,No diseases associated,CGI
57325,KAT14,CXXX,No diseases associated,CGI
11104,KATNA1,CXXX,No diseases associated,CGI
84056,KATNAL1,CXXX,No diseases associated,CGI
83473,KATNAL2,CXXX,No diseases associated,CGI
10300,KATNB1,CXXX,No diseases associated,CGI
79768,KATNBL1,CXXX,No diseases associated,CGI
23247,KATNIP,CXXX,No diseases associated,CGI
81621,KAZALD1,CXXX,No diseases associated,CGI
23254,KAZN,CXXX,No diseases associated,CGI
25948,KBTBD2,CXXX,No diseases associated,CGI
143879,KBTBD3,CXXX,No diseases associated,CGI
55709,KBTBD4,CXXX,No diseases associated,CGI
89890,KBTBD6,CXXX,No diseases associated,CGI
84078,KBTBD7,CXXX,No diseases associated,CGI
84541,KBTBD8,CXXX,No diseases associated,CGI
9920,KBTBD11,CXXX,No diseases associated,CGI
166348,KBTBD12,CXXX,No diseases associated,CGI
390594,KBTBD13,CXXX,No diseases associated,CGI
56888,KCMF1,CXXX,No diseases associated,CGI
3736,KCNA1,CXXX,No diseases associated,CGI
3737,KCNA2,CXXX,No diseases associated,CGI
3738,KCNA3,CXXX,No diseases associated,CGI
3739,KCNA4,CXXX,No diseases associated,CGI
3741,KCNA5,CXXX,No diseases associated,CGI
3742,KCNA6,CXXX,No diseases associated,CGI
3743,KCNA7,CXXX,No diseases associated,CGI
3744,KCNA10,CXXX,No diseases associated,CGI
7881,KCNAB1,CXXX,No diseases associated,CGI
8514,KCNAB2,CXXX,No diseases associated,CGI
9196,KCNAB3,CXXX,No diseases associated,CGI
3745,KCNB1,CXXX,No diseases associated,CGI
9312,KCNB2,CXXX,No diseases associated,CGI
3746,KCNC1,CXXX,No diseases associated,CGI
3747,KCNC2,CXXX,No diseases associated,CGI
3748,KCNC3,CXXX,No diseases associated,CGI
3749,KCNC4,CXXX,No diseases associated,CGI
3750,KCND1,CXXX,No diseases associated,CGI
3751,KCND2,CXXX,No diseases associated,CGI
3752,KCND3,CXXX,No diseases associated,CGI
3753,KCNE1,CXXX,No diseases associated,CGI
102723475,KCNE1B,CXXX,No diseases associated,CGI
9992,KCNE2,CXXX,No diseases associated,CGI
10008,KCNE3,CXXX,No diseases associated,CGI
23704,KCNE4,CXXX,No diseases associated,CGI
23630,KCNE5,CXXX,No diseases associated,CGI
3754,KCNF1,CXXX,No diseases associated,CGI
3755,KCNG1,CXXX,No diseases associated,CGI
26251,KCNG2,CXXX,No diseases associated,CGI
170850,KCNG3,CXXX,No diseases associated,CGI
93107,KCNG4,CXXX,No diseases associated,CGI
3756,KCNH1,CXXX,No diseases associated,CGI
3757,KCNH2,CXXX,No diseases associated,CGI
23416,KCNH3,CXXX,No diseases associated,CGI
23415,KCNH4,CXXX,No diseases associated,CGI
27133,KCNH5,CXXX,No diseases associated,CGI
81033,KCNH6,CXXX,No diseases associated,CGI
90134,KCNH7,CXXX,No diseases associated,CGI
131096,KCNH8,CXXX,No diseases associated,CGI
30820,KCNIP1,CXXX,No diseases associated,CGI
30819,KCNIP2,CXXX,No diseases associated,CGI
30818,KCNIP3,CXXX,No diseases associated,CGI
80333,KCNIP4,CXXX,No diseases associated,CGI
3758,KCNJ1,CXXX,No diseases associated,CGI
3759,KCNJ2,CXXX,No diseases associated,CGI
3760,KCNJ3,CXXX,No diseases associated,CGI
3761,KCNJ4,CXXX,No diseases associated,CGI
3763,KCNJ6,CXXX,No diseases associated,CGI
3764,KCNJ8,CXXX,No diseases associated,CGI
3765,KCNJ9,CXXX,No diseases associated,CGI
3766,KCNJ10,CXXX,No diseases associated,CGI
3767,KCNJ11,CXXX,No diseases associated,CGI
3768,KCNJ12,CXXX,No diseases associated,CGI
3769,KCNJ13,CXXX,No diseases associated,CGI
3770,KCNJ14,CXXX,No diseases associated,CGI
3772,KCNJ15,CXXX,No diseases associated,CGI
3773,KCNJ16,CXXX,No diseases associated,CGI
100134444,KCNJ18,CXXX,No diseases associated,CGI
3775,KCNK1,CXXX,No diseases associated,CGI
3776,KCNK2,CXXX,No diseases associated,CGI
3777,KCNK3,CXXX,No diseases associated,CGI
50801,KCNK4,CXXX,No diseases associated,CGI
8645,KCNK5,CXXX,No diseases associated,CGI
9424,KCNK6,CXXX,No diseases associated,CGI
10089,KCNK7,CXXX,No diseases associated,CGI
51305,KCNK9,CXXX,No diseases associated,CGI
54207,KCNK10,CXXX,No diseases associated,CGI
56660,KCNK12,CXXX,No diseases associated,CGI
56659,KCNK13,CXXX,No diseases associated,CGI
60598,KCNK15,CXXX,No diseases associated,CGI
83795,KCNK16,CXXX,No diseases associated,CGI
89822,KCNK17,CXXX,No diseases associated,CGI
338567,KCNK18,CXXX,No diseases associated,CGI
3778,KCNMA1,CXXX,No diseases associated,CGI
3779,KCNMB1,CXXX,No diseases associated,CGI
10242,KCNMB2,CXXX,No diseases associated,CGI
27094,KCNMB3,CXXX,No diseases associated,CGI
27345,KCNMB4,CXXX,No diseases associated,CGI
3780,KCNN1,CXXX,No diseases associated,CGI
3781,KCNN2,CXXX,No diseases associated,CGI
3782,KCNN3,CXXX,No diseases associated,CGI
3783,KCNN4,CXXX,No diseases associated,CGI
3784,KCNQ1,CXXX,No diseases associated,CGI
3785,KCNQ2,CXXX,No diseases associated,CGI
3786,KCNQ3,CXXX,No diseases associated,CGI
9132,KCNQ4,CXXX,No diseases associated,CGI
56479,KCNQ5,CXXX,No diseases associated,CGI
283518,KCNRG,CXXX,No diseases associated,CGI
3787,KCNS1,CXXX,No diseases associated,CGI
3788,KCNS2,CXXX,No diseases associated,CGI
3790,KCNS3,CXXX,No diseases associated,CGI
57582,KCNT1,CXXX,No diseases associated,CGI
343450,KCNT2,CXXX,No diseases associated,CGI
157855,KCNU1,CXXX,No diseases associated,CGI
27012,KCNV1,CXXX,No diseases associated,CGI
169522,KCNV2,CXXX,No diseases associated,CGI
375616,KCP,CXXX,No diseases associated,CGI
284252,KCTD1,CXXX,No diseases associated,CGI
23510,KCTD2,CXXX,No diseases associated,CGI
51133,KCTD3,CXXX,No diseases associated,CGI
386618,KCTD4,CXXX,No diseases associated,CGI
54442,KCTD5,CXXX,No diseases associated,CGI
200845,KCTD6,CXXX,No diseases associated,CGI
154881,KCTD7,CXXX,No diseases associated,CGI
386617,KCTD8,CXXX,No diseases associated,CGI
54793,KCTD9,CXXX,No diseases associated,CGI
83892,KCTD10,CXXX,No diseases associated,CGI
147040,KCTD11,CXXX,No diseases associated,CGI
115207,KCTD12,CXXX,No diseases associated,CGI
253980,KCTD13,CXXX,No diseases associated,CGI
65987,KCTD14,CXXX,No diseases associated,CGI
79047,KCTD15,CXXX,No diseases associated,CGI
57528,KCTD16,CXXX,No diseases associated,CGI
79734,KCTD17,CXXX,No diseases associated,CGI
130535,KCTD18,CXXX,No diseases associated,CGI
146212,KCTD19,CXXX,No diseases associated,CGI
222658,KCTD20,CXXX,No diseases associated,CGI
283219,KCTD21,CXXX,No diseases associated,CGI
10945,KDELR1,CXXX,No diseases associated,CGI
11014,KDELR2,CXXX,No diseases associated,CGI
11015,KDELR3,CXXX,No diseases associated,CGI
126695,KDF1,CXXX,No diseases associated,CGI
23028,KDM1A,CXXX,No diseases associated,CGI
221656,KDM1B,CXXX,No diseases associated,CGI
22992,KDM2A,CXXX,No diseases associated,CGI
84678,KDM2B,CXXX,No diseases associated,CGI
55818,KDM3A,CXXX,No diseases associated,CGI
51780,KDM3B,CXXX,No diseases associated,CGI
9682,KDM4A,CXXX,No diseases associated,CGI
23030,KDM4B,CXXX,No diseases associated,CGI
23081,KDM4C,CXXX,No diseases associated,CGI
55693,KDM4D,CXXX,No diseases associated,CGI
390245,KDM4E,CXXX,No diseases associated,CGI
5927,KDM5A,CXXX,No diseases associated,CGI
10765,KDM5B,CXXX,No diseases associated,CGI
8284,KDM5D,CXXX,No diseases associated,CGI
23135,KDM6B,CXXX,No diseases associated,CGI
80853,KDM7A,CXXX,No diseases associated,CGI
79831,KDM8,CXXX,No diseases associated,CGI
2531,KDSR,CXXX,No diseases associated,CGI
9817,KEAP1,CXXX,No diseases associated,CGI
3792,KEL,CXXX,No diseases associated,CGI
11081,KERA,CXXX,No diseases associated,CGI
80759,KHDC1,CXXX,No diseases associated,CGI
100129128,KHDC1L,CXXX,No diseases associated,CGI
154288,KHDC3L,CXXX,No diseases associated,CGI
22889,KHDC4,CXXX,No diseases associated,CGI
10657,KHDRBS1,CXXX,No diseases associated,CGI
202559,KHDRBS2,CXXX,No diseases associated,CGI
10656,KHDRBS3,CXXX,No diseases associated,CGI
3795,KHK,CXXX,No diseases associated,CGI
23351,KHNYN,CXXX,No diseases associated,CGI
8570,KHSRP,CXXX,No diseases associated,CGI
9674,KIAA0040,CXXX,No diseases associated,CGI
9703,KIAA0100,CXXX,No diseases associated,CGI
9778,KIAA0232,CXXX,No diseases associated,CGI
9856,KIAA0319,CXXX,No diseases associated,CGI
79932,KIAA0319L,CXXX,No diseases associated,CGI
9729,KIAA0408,CXXX,No diseases associated,CGI
9764,KIAA0513,CXXX,No diseases associated,CGI
9786,KIAA0586,CXXX,No diseases associated,CGI
9851,KIAA0753,CXXX,No diseases associated,CGI
643314,KIAA0754,CXXX,No diseases associated,CGI
285600,KIAA0825,CXXX,No diseases associated,CGI
23366,KIAA0895,CXXX,No diseases associated,CGI
653319,KIAA0895L,CXXX,No diseases associated,CGI
23313,KIAA0930,CXXX,No diseases associated,CGI
23285,KIAA1107,CXXX,No diseases associated,CGI
84162,KIAA1109,CXXX,No diseases associated,CGI
57456,KIAA1143,CXXX,No diseases associated,CGI
57179,KIAA1191,CXXX,No diseases associated,CGI
57481,KIAA1210,CXXX,No diseases associated,CGI
56243,KIAA1217,CXXX,No diseases associated,CGI
57536,KIAA1328,CXXX,No diseases associated,CGI
57648,KIAA1522,CXXX,No diseases associated,CGI
57670,KIAA1549,CXXX,No diseases associated,CGI
25758,KIAA1549L,CXXX,No diseases associated,CGI
57691,KIAA1586,CXXX,No diseases associated,CGI
57710,KIAA1614,CXXX,No diseases associated,CGI
85379,KIAA1671,CXXX,No diseases associated,CGI
85449,KIAA1755,CXXX,No diseases associated,CGI
84542,KIAA1841,CXXX,No diseases associated,CGI
158405,KIAA1958,CXXX,No diseases associated,CGI
100652824,KIAA2012,CXXX,No diseases associated,CGI
90231,KIAA2013,CXXX,No diseases associated,CGI
158358,KIAA2026,CXXX,No diseases associated,CGI
57498,KIDINS220,CXXX,No diseases associated,CGI
547,KIF1A,CXXX,No diseases associated,CGI
23095,KIF1B,CXXX,No diseases associated,CGI
10749,KIF1C,CXXX,No diseases associated,CGI
3796,KIF2A,CXXX,No diseases associated,CGI
84643,KIF2B,CXXX,No diseases associated,CGI
11004,KIF2C,CXXX,No diseases associated,CGI
11127,KIF3A,CXXX,No diseases associated,CGI
9371,KIF3B,CXXX,No diseases associated,CGI
3797,KIF3C,CXXX,No diseases associated,CGI
24137,KIF4A,CXXX,No diseases associated,CGI
285643,KIF4B,CXXX,No diseases associated,CGI
3798,KIF5A,CXXX,No diseases associated,CGI
3799,KIF5B,CXXX,No diseases associated,CGI
3800,KIF5C,CXXX,No diseases associated,CGI
221458,KIF6,CXXX,No diseases associated,CGI
374654,KIF7,CXXX,No diseases associated,CGI
64147,KIF9,CXXX,No diseases associated,CGI
3832,KIF11,CXXX,No diseases associated,CGI
113220,KIF12,CXXX,No diseases associated,CGI
63971,KIF13A,CXXX,No diseases associated,CGI
23303,KIF13B,CXXX,No diseases associated,CGI
9928,KIF14,CXXX,No diseases associated,CGI
56992,KIF15,CXXX,No diseases associated,CGI
55614,KIF16B,CXXX,No diseases associated,CGI
57576,KIF17,CXXX,No diseases associated,CGI
81930,KIF18A,CXXX,No diseases associated,CGI
146909,KIF18B,CXXX,No diseases associated,CGI
124602,KIF19,CXXX,No diseases associated,CGI
10112,KIF20A,CXXX,No diseases associated,CGI
9585,KIF20B,CXXX,No diseases associated,CGI
55605,KIF21A,CXXX,No diseases associated,CGI
23046,KIF21B,CXXX,No diseases associated,CGI
3835,KIF22,CXXX,No diseases associated,CGI
9493,KIF23,CXXX,No diseases associated,CGI
347240,KIF24,CXXX,No diseases associated,CGI
3834,KIF25,CXXX,No diseases associated,CGI
26153,KIF26A,CXXX,No diseases associated,CGI
55083,KIF26B,CXXX,No diseases associated,CGI
55582,KIF27,CXXX,No diseases associated,CGI
22920,KIFAP3,CXXX,No diseases associated,CGI
26128,KIFBP,CXXX,No diseases associated,CGI
3833,KIFC1,CXXX,No diseases associated,CGI
90990,KIFC2,CXXX,No diseases associated,CGI
3801,KIFC3,CXXX,No diseases associated,CGI
22944,KIN,CXXX,No diseases associated,CGI
3802,KIR2DL1,CXXX,No diseases associated,CGI
3804,KIR2DL3,CXXX,No diseases associated,CGI
3805,KIR2DL4,CXXX,No diseases associated,CGI
3809,KIR2DS4,CXXX,No diseases associated,CGI
3811,KIR3DL1,CXXX,No diseases associated,CGI
