entrez,symbol,term_id,term_name,source
23463,ICMT,CXXX,No diseases associated,CLINGEN
29851,ICOS,CXXX,No diseases associated,CLINGEN
23308,ICOSLG,CXXX,No diseases associated,CLINGEN
3397,ID1,CXXX,No diseases associated,CLINGEN
3398,ID2,CXXX,No diseases associated,CLINGEN
3399,ID3,CXXX,No diseases associated,CLINGEN
3400,ID4,CXXX,No diseases associated,CLINGEN
3416,IDE,CXXX,No diseases associated,CLINGEN
3417,IDH1,CXXX,No diseases associated,CLINGEN
3418,IDH2,CXXX,No diseases associated,CLINGEN
3419,IDH3A,CXXX,No diseases associated,CLINGEN
3420,IDH3B,CXXX,No diseases associated,CLINGEN
3421,IDH3G,CXXX,No diseases associated,CLINGEN
3422,IDI1,CXXX,No diseases associated,CLINGEN
91734,IDI2,CXXX,No diseases associated,CLINGEN
414328,IDNK,CXXX,No diseases associated,CLINGEN
3620,IDO1,CXXX,No diseases associated,CLINGEN
169355,IDO2,CXXX,No diseases associated,CLINGEN
3425,IDUA,CXXX,No diseases associated,CLINGEN
9592,IER2,CXXX,No diseases associated,CLINGEN
8870,IER3,CXXX,No diseases associated,CLINGEN
51124,IER3IP1,CXXX,No diseases associated,CLINGEN
51278,IER5,CXXX,No diseases associated,CLINGEN
389792,IER5L,CXXX,No diseases associated,CLINGEN
25900,IFFO1,CXXX,No diseases associated,CLINGEN
126917,IFFO2,CXXX,No diseases associated,CLINGEN
2537,IFI6,CXXX,No diseases associated,CLINGEN
3428,IFI16,CXXX,No diseases associated,CLINGEN
3429,IFI27,CXXX,No diseases associated,CLINGEN
122509,IFI27L1,CXXX,No diseases associated,CLINGEN
83982,IFI27L2,CXXX,No diseases associated,CLINGEN
10437,IFI30,CXXX,No diseases associated,CLINGEN
3430,IFI35,CXXX,No diseases associated,CLINGEN
10561,IFI44,CXXX,No diseases associated,CLINGEN
10964,IFI44L,CXXX,No diseases associated,CLINGEN
64135,IFIH1,CXXX,No diseases associated,CLINGEN
3434,IFIT1,CXXX,No diseases associated,CLINGEN
439996,IFIT1B,CXXX,No diseases associated,CLINGEN
3433,IFIT2,CXXX,No diseases associated,CLINGEN
3437,IFIT3,CXXX,No diseases associated,CLINGEN
24138,IFIT5,CXXX,No diseases associated,CLINGEN
8519,IFITM1,CXXX,No diseases associated,CLINGEN
10581,IFITM2,CXXX,No diseases associated,CLINGEN
10410,IFITM3,CXXX,No diseases associated,CLINGEN
387733,IFITM5,CXXX,No diseases associated,CLINGEN
402778,IFITM10,CXXX,No diseases associated,CLINGEN
3439,IFNA1,CXXX,No diseases associated,CLINGEN
3440,IFNA2,CXXX,No diseases associated,CLINGEN
3441,IFNA4,CXXX,No diseases associated,CLINGEN
3442,IFNA5,CXXX,No diseases associated,CLINGEN
3443,IFNA6,CXXX,No diseases associated,CLINGEN
3444,IFNA7,CXXX,No diseases associated,CLINGEN
3445,IFNA8,CXXX,No diseases associated,CLINGEN
3446,IFNA10,CXXX,No diseases associated,CLINGEN
3447,IFNA13,CXXX,No diseases associated,CLINGEN
3448,IFNA14,CXXX,No diseases associated,CLINGEN
3449,IFNA16,CXXX,No diseases associated,CLINGEN
3451,IFNA17,CXXX,No diseases associated,CLINGEN
3452,IFNA21,CXXX,No diseases associated,CLINGEN
3454,IFNAR1,CXXX,No diseases associated,CLINGEN
3455,IFNAR2,CXXX,No diseases associated,CLINGEN
3456,IFNB1,CXXX,No diseases associated,CLINGEN
338376,IFNE,CXXX,No diseases associated,CLINGEN
3458,IFNG,CXXX,No diseases associated,CLINGEN
3459,IFNGR1,CXXX,No diseases associated,CLINGEN
3460,IFNGR2,CXXX,No diseases associated,CLINGEN
56832,IFNK,CXXX,No diseases associated,CLINGEN
282618,IFNL1,CXXX,No diseases associated,CLINGEN
282616,IFNL2,CXXX,No diseases associated,CLINGEN
282617,IFNL3,CXXX,No diseases associated,CLINGEN
101180976,IFNL4,CXXX,No diseases associated,CLINGEN
163702,IFNLR1,CXXX,No diseases associated,CLINGEN
3467,IFNW1,CXXX,No diseases associated,CLINGEN
3475,IFRD1,CXXX,No diseases associated,CLINGEN
7866,IFRD2,CXXX,No diseases associated,CLINGEN
90410,IFT20,CXXX,No diseases associated,CLINGEN
64792,IFT22,CXXX,No diseases associated,CLINGEN
11020,IFT27,CXXX,No diseases associated,CLINGEN
112752,IFT43,CXXX,No diseases associated,CLINGEN
56912,IFT46,CXXX,No diseases associated,CLINGEN
51098,IFT52,CXXX,No diseases associated,CLINGEN
55081,IFT57,CXXX,No diseases associated,CLINGEN
80173,IFT74,CXXX,No diseases associated,CLINGEN
57560,IFT80,CXXX,No diseases associated,CLINGEN
28981,IFT81,CXXX,No diseases associated,CLINGEN
8100,IFT88,CXXX,No diseases associated,CLINGEN
55764,IFT122,CXXX,No diseases associated,CLINGEN
9742,IFT140,CXXX,No diseases associated,CLINGEN
26160,IFT172,CXXX,No diseases associated,CLINGEN
119710,IFTAP,CXXX,No diseases associated,CLINGEN
3476,IGBP1,CXXX,No diseases associated,CLINGEN
9543,IGDCC3,CXXX,No diseases associated,CLINGEN
57722,IGDCC4,CXXX,No diseases associated,CLINGEN
3479,IGF1,CXXX,No diseases associated,CLINGEN
3480,IGF1R,CXXX,No diseases associated,CLINGEN
3481,IGF2,CXXX,No diseases associated,CLINGEN
10642,IGF2BP1,CXXX,No diseases associated,CLINGEN
10644,IGF2BP2,CXXX,No diseases associated,CLINGEN
10643,IGF2BP3,CXXX,No diseases associated,CLINGEN
3482,IGF2R,CXXX,No diseases associated,CLINGEN
3483,IGFALS,CXXX,No diseases associated,CLINGEN
3484,IGFBP1,CXXX,No diseases associated,CLINGEN
3485,IGFBP2,CXXX,No diseases associated,CLINGEN
3486,IGFBP3,CXXX,No diseases associated,CLINGEN
3487,IGFBP4,CXXX,No diseases associated,CLINGEN
3488,IGFBP5,CXXX,No diseases associated,CLINGEN
3489,IGFBP6,CXXX,No diseases associated,CLINGEN
3490,IGFBP7,CXXX,No diseases associated,CLINGEN
347252,IGFBPL1,CXXX,No diseases associated,CLINGEN
374918,IGFL1,CXXX,No diseases associated,CLINGEN
147920,IGFL2,CXXX,No diseases associated,CLINGEN
388555,IGFL3,CXXX,No diseases associated,CLINGEN
444882,IGFL4,CXXX,No diseases associated,CLINGEN
79713,IGFLR1,CXXX,No diseases associated,CLINGEN
91156,IGFN1,CXXX,No diseases associated,CLINGEN
3492,IGH,CXXX,No diseases associated,CLINGEN
3508,IGHMBP2,CXXX,No diseases associated,CLINGEN
492311,IGIP,CXXX,No diseases associated,CLINGEN
50802,IGK,CXXX,No diseases associated,CLINGEN
3535,IGL,CXXX,No diseases associated,CLINGEN
3543,IGLL1,CXXX,No diseases associated,CLINGEN
100423062,IGLL5,CXXX,No diseases associated,CLINGEN
402665,IGLON5,CXXX,No diseases associated,CLINGEN
3547,IGSF1,CXXX,No diseases associated,CLINGEN
3321,IGSF3,CXXX,No diseases associated,CLINGEN
150084,IGSF5,CXXX,No diseases associated,CLINGEN
10261,IGSF6,CXXX,No diseases associated,CLINGEN
93185,IGSF8,CXXX,No diseases associated,CLINGEN
57549,IGSF9,CXXX,No diseases associated,CLINGEN
22997,IGSF9B,CXXX,No diseases associated,CLINGEN
285313,IGSF10,CXXX,No diseases associated,CLINGEN
152404,IGSF11,CXXX,No diseases associated,CLINGEN
84966,IGSF21,CXXX,No diseases associated,CLINGEN
283284,IGSF22,CXXX,No diseases associated,CLINGEN
147710,IGSF23,CXXX,No diseases associated,CLINGEN
3549,IHH,CXXX,No diseases associated,CLINGEN
339834,IHO1,CXXX,No diseases associated,CLINGEN
3550,IK,CXXX,No diseases associated,CLINGEN
121457,IKBIP,CXXX,No diseases associated,CLINGEN
3551,IKBKB,CXXX,No diseases associated,CLINGEN
9641,IKBKE,CXXX,No diseases associated,CLINGEN
8517,IKBKG,CXXX,No diseases associated,CLINGEN
10320,IKZF1,CXXX,No diseases associated,CLINGEN
22807,IKZF2,CXXX,No diseases associated,CLINGEN
22806,IKZF3,CXXX,No diseases associated,CLINGEN
64375,IKZF4,CXXX,No diseases associated,CLINGEN
64376,IKZF5,CXXX,No diseases associated,CLINGEN
3552,IL1A,CXXX,No diseases associated,CLINGEN
3553,IL1B,CXXX,No diseases associated,CLINGEN
84639,IL1F10,CXXX,No diseases associated,CLINGEN
3554,IL1R1,CXXX,No diseases associated,CLINGEN
7850,IL1R2,CXXX,No diseases associated,CLINGEN
3556,IL1RAP,CXXX,No diseases associated,CLINGEN
26280,IL1RAPL2,CXXX,No diseases associated,CLINGEN
9173,IL1RL1,CXXX,No diseases associated,CLINGEN
8808,IL1RL2,CXXX,No diseases associated,CLINGEN
3557,IL1RN,CXXX,No diseases associated,CLINGEN
3558,IL2,CXXX,No diseases associated,CLINGEN
3559,IL2RA,CXXX,No diseases associated,CLINGEN
3560,IL2RB,CXXX,No diseases associated,CLINGEN
3561,IL2RG,CXXX,No diseases associated,CLINGEN
3562,IL3,CXXX,No diseases associated,CLINGEN
3563,IL3RA,CXXX,No diseases associated,CLINGEN
3565,IL4,CXXX,No diseases associated,CLINGEN
259307,IL4I1,CXXX,No diseases associated,CLINGEN
3566,IL4R,CXXX,No diseases associated,CLINGEN
3567,IL5,CXXX,No diseases associated,CLINGEN
3568,IL5RA,CXXX,No diseases associated,CLINGEN
3569,IL6,CXXX,No diseases associated,CLINGEN
3570,IL6R,CXXX,No diseases associated,CLINGEN
3572,IL6ST,CXXX,No diseases associated,CLINGEN
3574,IL7,CXXX,No diseases associated,CLINGEN
3575,IL7R,CXXX,No diseases associated,CLINGEN
3578,IL9,CXXX,No diseases associated,CLINGEN
3581,IL9R,CXXX,No diseases associated,CLINGEN
3586,IL10,CXXX,No diseases associated,CLINGEN
3587,IL10RA,CXXX,No diseases associated,CLINGEN
3588,IL10RB,CXXX,No diseases associated,CLINGEN
3589,IL11,CXXX,No diseases associated,CLINGEN
3590,IL11RA,CXXX,No diseases associated,CLINGEN
3592,IL12A,CXXX,No diseases associated,CLINGEN
3593,IL12B,CXXX,No diseases associated,CLINGEN
3594,IL12RB1,CXXX,No diseases associated,CLINGEN
3595,IL12RB2,CXXX,No diseases associated,CLINGEN
3596,IL13,CXXX,No diseases associated,CLINGEN
3597,IL13RA1,CXXX,No diseases associated,CLINGEN
3598,IL13RA2,CXXX,No diseases associated,CLINGEN
3600,IL15,CXXX,No diseases associated,CLINGEN
3601,IL15RA,CXXX,No diseases associated,CLINGEN
3603,IL16,CXXX,No diseases associated,CLINGEN
3605,IL17A,CXXX,No diseases associated,CLINGEN
27190,IL17B,CXXX,No diseases associated,CLINGEN
27189,IL17C,CXXX,No diseases associated,CLINGEN
53342,IL17D,CXXX,No diseases associated,CLINGEN
112744,IL17F,CXXX,No diseases associated,CLINGEN
23765,IL17RA,CXXX,No diseases associated,CLINGEN
55540,IL17RB,CXXX,No diseases associated,CLINGEN
84818,IL17RC,CXXX,No diseases associated,CLINGEN
54756,IL17RD,CXXX,No diseases associated,CLINGEN
132014,IL17RE,CXXX,No diseases associated,CLINGEN
400935,IL17REL,CXXX,No diseases associated,CLINGEN
3606,IL18,CXXX,No diseases associated,CLINGEN
10068,IL18BP,CXXX,No diseases associated,CLINGEN
8809,IL18R1,CXXX,No diseases associated,CLINGEN
8807,IL18RAP,CXXX,No diseases associated,CLINGEN
29949,IL19,CXXX,No diseases associated,CLINGEN
50604,IL20,CXXX,No diseases associated,CLINGEN
53832,IL20RA,CXXX,No diseases associated,CLINGEN
53833,IL20RB,CXXX,No diseases associated,CLINGEN
59067,IL21,CXXX,No diseases associated,CLINGEN
50615,IL21R,CXXX,No diseases associated,CLINGEN
50616,IL22,CXXX,No diseases associated,CLINGEN
58985,IL22RA1,CXXX,No diseases associated,CLINGEN
116379,IL22RA2,CXXX,No diseases associated,CLINGEN
51561,IL23A,CXXX,No diseases associated,CLINGEN
149233,IL23R,CXXX,No diseases associated,CLINGEN
11009,IL24,CXXX,No diseases associated,CLINGEN
64806,IL25,CXXX,No diseases associated,CLINGEN
55801,IL26,CXXX,No diseases associated,CLINGEN
246778,IL27,CXXX,No diseases associated,CLINGEN
9466,IL27RA,CXXX,No diseases associated,CLINGEN
386653,IL31,CXXX,No diseases associated,CLINGEN
133396,IL31RA,CXXX,No diseases associated,CLINGEN
9235,IL32,CXXX,No diseases associated,CLINGEN
90865,IL33,CXXX,No diseases associated,CLINGEN
146433,IL34,CXXX,No diseases associated,CLINGEN
27179,IL36A,CXXX,No diseases associated,CLINGEN
27177,IL36B,CXXX,No diseases associated,CLINGEN
56300,IL36G,CXXX,No diseases associated,CLINGEN
26525,IL36RN,CXXX,No diseases associated,CLINGEN
27178,IL37,CXXX,No diseases associated,CLINGEN
387597,ILDR2,CXXX,No diseases associated,CLINGEN
3608,ILF2,CXXX,No diseases associated,CLINGEN
3609,ILF3,CXXX,No diseases associated,CLINGEN
3611,ILK,CXXX,No diseases associated,CLINGEN
80895,ILKAP,CXXX,No diseases associated,CLINGEN
64771,ILRUN,CXXX,No diseases associated,CLINGEN
10994,ILVBL,CXXX,No diseases associated,CLINGEN
196294,IMMP1L,CXXX,No diseases associated,CLINGEN
83943,IMMP2L,CXXX,No diseases associated,CLINGEN
10989,IMMT,CXXX,No diseases associated,CLINGEN
55272,IMP3,CXXX,No diseases associated,CLINGEN
92856,IMP4,CXXX,No diseases associated,CLINGEN
3612,IMPA1,CXXX,No diseases associated,CLINGEN
3613,IMPA2,CXXX,No diseases associated,CLINGEN
55364,IMPACT,CXXX,No diseases associated,CLINGEN
3614,IMPDH1,CXXX,No diseases associated,CLINGEN
3615,IMPDH2,CXXX,No diseases associated,CLINGEN
3617,IMPG1,CXXX,No diseases associated,CLINGEN
50939,IMPG2,CXXX,No diseases associated,CLINGEN
9118,INA,CXXX,No diseases associated,CLINGEN
255783,INAFM1,CXXX,No diseases associated,CLINGEN
100505573,INAFM2,CXXX,No diseases associated,CLINGEN
55765,INAVA,CXXX,No diseases associated,CLINGEN
388324,INCA1,CXXX,No diseases associated,CLINGEN
3619,INCENP,CXXX,No diseases associated,CLINGEN
64423,INF2,CXXX,No diseases associated,CLINGEN
3621,ING1,CXXX,No diseases associated,CLINGEN
3622,ING2,CXXX,No diseases associated,CLINGEN
54556,ING3,CXXX,No diseases associated,CLINGEN
51147,ING4,CXXX,No diseases associated,CLINGEN
84289,ING5,CXXX,No diseases associated,CLINGEN
3623,INHA,CXXX,No diseases associated,CLINGEN
3624,INHBA,CXXX,No diseases associated,CLINGEN
3625,INHBB,CXXX,No diseases associated,CLINGEN
3626,INHBC,CXXX,No diseases associated,CLINGEN
83729,INHBE,CXXX,No diseases associated,CLINGEN
58493,INIP,CXXX,No diseases associated,CLINGEN
389119,INKA1,CXXX,No diseases associated,CLINGEN
55924,INKA2,CXXX,No diseases associated,CLINGEN
11185,INMT,CXXX,No diseases associated,CLINGEN
54617,INO80,CXXX,No diseases associated,CLINGEN
83444,INO80B,CXXX,No diseases associated,CLINGEN
125476,INO80C,CXXX,No diseases associated,CLINGEN
54891,INO80D,CXXX,No diseases associated,CLINGEN
283899,INO80E,CXXX,No diseases associated,CLINGEN
3628,INPP1,CXXX,No diseases associated,CLINGEN
3631,INPP4A,CXXX,No diseases associated,CLINGEN
8821,INPP4B,CXXX,No diseases associated,CLINGEN
3632,INPP5A,CXXX,No diseases associated,CLINGEN
3633,INPP5B,CXXX,No diseases associated,CLINGEN
3635,INPP5D,CXXX,No diseases associated,CLINGEN
56623,INPP5E,CXXX,No diseases associated,CLINGEN
22876,INPP5F,CXXX,No diseases associated,CLINGEN
27124,INPP5J,CXXX,No diseases associated,CLINGEN
51763,INPP5K,CXXX,No diseases associated,CLINGEN
3636,INPPL1,CXXX,No diseases associated,CLINGEN
3630,INS,CXXX,No diseases associated,CLINGEN
387755,INSC,CXXX,No diseases associated,CLINGEN
3638,INSIG1,CXXX,No diseases associated,CLINGEN
51141,INSIG2,CXXX,No diseases associated,CLINGEN
3640,INSL3,CXXX,No diseases associated,CLINGEN
3641,INSL4,CXXX,No diseases associated,CLINGEN
10022,INSL5,CXXX,No diseases associated,CLINGEN
11172,INSL6,CXXX,No diseases associated,CLINGEN
3642,INSM1,CXXX,No diseases associated,CLINGEN
84684,INSM2,CXXX,No diseases associated,CLINGEN
3643,INSR,CXXX,No diseases associated,CLINGEN
3645,INSRR,CXXX,No diseases associated,CLINGEN
388135,INSYN1,CXXX,No diseases associated,CLINGEN
642938,INSYN2A,CXXX,No diseases associated,CLINGEN
100131897,INSYN2B,CXXX,No diseases associated,CLINGEN
26173,INTS1,CXXX,No diseases associated,CLINGEN
57508,INTS2,CXXX,No diseases associated,CLINGEN
65123,INTS3,CXXX,No diseases associated,CLINGEN
92105,INTS4,CXXX,No diseases associated,CLINGEN
80789,INTS5,CXXX,No diseases associated,CLINGEN
26512,INTS6,CXXX,No diseases associated,CLINGEN
203522,INTS6L,CXXX,No diseases associated,CLINGEN
25896,INTS7,CXXX,No diseases associated,CLINGEN
55656,INTS8,CXXX,No diseases associated,CLINGEN
55756,INTS9,CXXX,No diseases associated,CLINGEN
55174,INTS10,CXXX,No diseases associated,CLINGEN
54973,INTS11,CXXX,No diseases associated,CLINGEN
57117,INTS12,CXXX,No diseases associated,CLINGEN
55726,INTS13,CXXX,No diseases associated,CLINGEN
81556,INTS14,CXXX,No diseases associated,CLINGEN
27152,INTU,CXXX,No diseases associated,CLINGEN
27130,INVS,CXXX,No diseases associated,CLINGEN
9807,IP6K1,CXXX,No diseases associated,CLINGEN
51447,IP6K2,CXXX,No diseases associated,CLINGEN
117283,IP6K3,CXXX,No diseases associated,CLINGEN
26034,IPCEF1,CXXX,No diseases associated,CLINGEN
253430,IPMK,CXXX,No diseases associated,CLINGEN
79711,IPO4,CXXX,No diseases associated,CLINGEN
3843,IPO5,CXXX,No diseases associated,CLINGEN
10527,IPO7,CXXX,No diseases associated,CLINGEN
10526,IPO8,CXXX,No diseases associated,CLINGEN
55705,IPO9,CXXX,No diseases associated,CLINGEN
51194,IPO11,CXXX,No diseases associated,CLINGEN
9670,IPO13,CXXX,No diseases associated,CLINGEN
3652,IPP,CXXX,No diseases associated,CLINGEN
64768,IPPK,CXXX,No diseases associated,CLINGEN
642574,IQANK1,CXXX,No diseases associated,CLINGEN
79781,IQCA1,CXXX,No diseases associated,CLINGEN
392843,IQCA1L,CXXX,No diseases associated,CLINGEN
9657,IQCB1,CXXX,No diseases associated,CLINGEN
55721,IQCC,CXXX,No diseases associated,CLINGEN
115811,IQCD,CXXX,No diseases associated,CLINGEN
23288,IQCE,CXXX,No diseases associated,CLINGEN
132141,IQCF1,CXXX,No diseases associated,CLINGEN
389123,IQCF2,CXXX,No diseases associated,CLINGEN
401067,IQCF3,CXXX,No diseases associated,CLINGEN
389124,IQCF5,CXXX,No diseases associated,CLINGEN
440956,IQCF6,CXXX,No diseases associated,CLINGEN
84223,IQCG,CXXX,No diseases associated,CLINGEN
64799,IQCH,CXXX,No diseases associated,CLINGEN
654502,IQCJ,CXXX,No diseases associated,CLINGEN
124152,IQCK,CXXX,No diseases associated,CLINGEN
285423,IQCM,CXXX,No diseases associated,CLINGEN
80726,IQCN,CXXX,No diseases associated,CLINGEN
8826,IQGAP1,CXXX,No diseases associated,CLINGEN
10788,IQGAP2,CXXX,No diseases associated,CLINGEN
128239,IQGAP3,CXXX,No diseases associated,CLINGEN
9922,IQSEC1,CXXX,No diseases associated,CLINGEN
23096,IQSEC2,CXXX,No diseases associated,CLINGEN
440073,IQSEC3,CXXX,No diseases associated,CLINGEN
154865,IQUB,CXXX,No diseases associated,CLINGEN
10335,IRAG1,CXXX,No diseases associated,CLINGEN
4033,IRAG2,CXXX,No diseases associated,CLINGEN
3654,IRAK1,CXXX,No diseases associated,CLINGEN
134728,IRAK1BP1,CXXX,No diseases associated,CLINGEN
3656,IRAK2,CXXX,No diseases associated,CLINGEN
11213,IRAK3,CXXX,No diseases associated,CLINGEN
51135,IRAK4,CXXX,No diseases associated,CLINGEN
3658,IREB2,CXXX,No diseases associated,CLINGEN
3659,IRF1,CXXX,No diseases associated,CLINGEN
3660,IRF2,CXXX,No diseases associated,CLINGEN
26145,IRF2BP1,CXXX,No diseases associated,CLINGEN
359948,IRF2BP2,CXXX,No diseases associated,CLINGEN
64207,IRF2BPL,CXXX,No diseases associated,CLINGEN
3661,IRF3,CXXX,No diseases associated,CLINGEN
3662,IRF4,CXXX,No diseases associated,CLINGEN
3663,IRF5,CXXX,No diseases associated,CLINGEN
3664,IRF6,CXXX,No diseases associated,CLINGEN
3665,IRF7,CXXX,No diseases associated,CLINGEN
3394,IRF8,CXXX,No diseases associated,CLINGEN
10379,IRF9,CXXX,No diseases associated,CLINGEN
56269,IRGC,CXXX,No diseases associated,CLINGEN
345611,IRGM,CXXX,No diseases associated,CLINGEN
126298,IRGQ,CXXX,No diseases associated,CLINGEN
3667,IRS1,CXXX,No diseases associated,CLINGEN
8660,IRS2,CXXX,No diseases associated,CLINGEN
8471,IRS4,CXXX,No diseases associated,CLINGEN
79192,IRX1,CXXX,No diseases associated,CLINGEN
153572,IRX2,CXXX,No diseases associated,CLINGEN
79191,IRX3,CXXX,No diseases associated,CLINGEN
50805,IRX4,CXXX,No diseases associated,CLINGEN
10265,IRX5,CXXX,No diseases associated,CLINGEN
79190,IRX6,CXXX,No diseases associated,CLINGEN
81689,ISCA1,CXXX,No diseases associated,CLINGEN
122961,ISCA2,CXXX,No diseases associated,CLINGEN
23479,ISCU,CXXX,No diseases associated,CLINGEN
9636,ISG15,CXXX,No diseases associated,CLINGEN
3669,ISG20,CXXX,No diseases associated,CLINGEN
81875,ISG20L2,CXXX,No diseases associated,CLINGEN
3670,ISL1,CXXX,No diseases associated,CLINGEN
64843,ISL2,CXXX,No diseases associated,CLINGEN
3671,ISLR,CXXX,No diseases associated,CLINGEN
57611,ISLR2,CXXX,No diseases associated,CLINGEN
140862,ISM1,CXXX,No diseases associated,CLINGEN
145501,ISM2,CXXX,No diseases associated,CLINGEN
51015,ISOC1,CXXX,No diseases associated,CLINGEN
79763,ISOC2,CXXX,No diseases associated,CLINGEN
9798,IST1,CXXX,No diseases associated,CLINGEN
91464,ISX,CXXX,No diseases associated,CLINGEN
57461,ISY1,CXXX,No diseases associated,CLINGEN
51477,ISYNA1,CXXX,No diseases associated,CLINGEN
83737,ITCH,CXXX,No diseases associated,CLINGEN
81533,ITFG1,CXXX,No diseases associated,CLINGEN
55846,ITFG2,CXXX,No diseases associated,CLINGEN
3672,ITGA1,CXXX,No diseases associated,CLINGEN
3673,ITGA2,CXXX,No diseases associated,CLINGEN
3675,ITGA3,CXXX,No diseases associated,CLINGEN
3676,ITGA4,CXXX,No diseases associated,CLINGEN
3678,ITGA5,CXXX,No diseases associated,CLINGEN
3655,ITGA6,CXXX,No diseases associated,CLINGEN
3679,ITGA7,CXXX,No diseases associated,CLINGEN
8516,ITGA8,CXXX,No diseases associated,CLINGEN
3680,ITGA9,CXXX,No diseases associated,CLINGEN
8515,ITGA10,CXXX,No diseases associated,CLINGEN
22801,ITGA11,CXXX,No diseases associated,CLINGEN
3681,ITGAD,CXXX,No diseases associated,CLINGEN
3682,ITGAE,CXXX,No diseases associated,CLINGEN
3683,ITGAL,CXXX,No diseases associated,CLINGEN
3684,ITGAM,CXXX,No diseases associated,CLINGEN
3685,ITGAV,CXXX,No diseases associated,CLINGEN
3687,ITGAX,CXXX,No diseases associated,CLINGEN
3688,ITGB1,CXXX,No diseases associated,CLINGEN
9270,ITGB1BP1,CXXX,No diseases associated,CLINGEN
26548,ITGB1BP2,CXXX,No diseases associated,CLINGEN
3689,ITGB2,CXXX,No diseases associated,CLINGEN
23421,ITGB3BP,CXXX,No diseases associated,CLINGEN
3691,ITGB4,CXXX,No diseases associated,CLINGEN
3693,ITGB5,CXXX,No diseases associated,CLINGEN
3694,ITGB6,CXXX,No diseases associated,CLINGEN
3695,ITGB7,CXXX,No diseases associated,CLINGEN
3696,ITGB8,CXXX,No diseases associated,CLINGEN
9358,ITGBL1,CXXX,No diseases associated,CLINGEN
3697,ITIH1,CXXX,No diseases associated,CLINGEN
3698,ITIH2,CXXX,No diseases associated,CLINGEN
3699,ITIH3,CXXX,No diseases associated,CLINGEN
3700,ITIH4,CXXX,No diseases associated,CLINGEN
80760,ITIH5,CXXX,No diseases associated,CLINGEN
347365,ITIH6,CXXX,No diseases associated,CLINGEN
55600,ITLN1,CXXX,No diseases associated,CLINGEN
142683,ITLN2,CXXX,No diseases associated,CLINGEN
9452,ITM2A,CXXX,No diseases associated,CLINGEN
9445,ITM2B,CXXX,No diseases associated,CLINGEN
81618,ITM2C,CXXX,No diseases associated,CLINGEN
3704,ITPA,CXXX,No diseases associated,CLINGEN
3705,ITPK1,CXXX,No diseases associated,CLINGEN
3706,ITPKA,CXXX,No diseases associated,CLINGEN
3707,ITPKB,CXXX,No diseases associated,CLINGEN
80271,ITPKC,CXXX,No diseases associated,CLINGEN
3708,ITPR1,CXXX,No diseases associated,CLINGEN
3709,ITPR2,CXXX,No diseases associated,CLINGEN
3710,ITPR3,CXXX,No diseases associated,CLINGEN
223075,ITPRID1,CXXX,No diseases associated,CLINGEN
6744,ITPRID2,CXXX,No diseases associated,CLINGEN
85450,ITPRIP,CXXX,No diseases associated,CLINGEN
150771,ITPRIPL1,CXXX,No diseases associated,CLINGEN
162073,ITPRIPL2,CXXX,No diseases associated,CLINGEN
6453,ITSN1,CXXX,No diseases associated,CLINGEN
50618,ITSN2,CXXX,No diseases associated,CLINGEN
3713,IVL,CXXX,No diseases associated,CLINGEN
10625,IVNS1ABP,CXXX,No diseases associated,CLINGEN
55677,IWS1,CXXX,No diseases associated,CLINGEN
389434,IYD,CXXX,No diseases associated,CLINGEN
284359,IZUMO1,CXXX,No diseases associated,CLINGEN
390243,IZUMO1R,CXXX,No diseases associated,CLINGEN
126123,IZUMO2,CXXX,No diseases associated,CLINGEN
100129669,IZUMO3,CXXX,No diseases associated,CLINGEN
113177,IZUMO4,CXXX,No diseases associated,CLINGEN
79960,JADE1,CXXX,No diseases associated,CLINGEN
23338,JADE2,CXXX,No diseases associated,CLINGEN
9767,JADE3,CXXX,No diseases associated,CLINGEN
182,JAG1,CXXX,No diseases associated,CLINGEN
3714,JAG2,CXXX,No diseases associated,CLINGEN
84522,JAGN1,CXXX,No diseases associated,CLINGEN
3716,JAK1,CXXX,No diseases associated,CLINGEN
3717,JAK2,CXXX,No diseases associated,CLINGEN
3718,JAK3,CXXX,No diseases associated,CLINGEN
152789,JAKMIP1,CXXX,No diseases associated,CLINGEN
9832,JAKMIP2,CXXX,No diseases associated,CLINGEN
282973,JAKMIP3,CXXX,No diseases associated,CLINGEN
58494,JAM2,CXXX,No diseases associated,CLINGEN
83700,JAM3,CXXX,No diseases associated,CLINGEN
120425,JAML,CXXX,No diseases associated,CLINGEN
3720,JARID2,CXXX,No diseases associated,CLINGEN
221895,JAZF1,CXXX,No diseases associated,CLINGEN
57608,JCAD,CXXX,No diseases associated,CLINGEN
3512,JCHAIN,CXXX,No diseases associated,CLINGEN
122953,JDP2,CXXX,No diseases associated,CLINGEN
79864,JHY,CXXX,No diseases associated,CLINGEN
51528,JKAMP,CXXX,No diseases associated,CLINGEN
221037,JMJD1C,CXXX,No diseases associated,CLINGEN
65094,JMJD4,CXXX,No diseases associated,CLINGEN
23210,JMJD6,CXXX,No diseases associated,CLINGEN
100137047,JMJD7,CXXX,No diseases associated,CLINGEN
339123,JMJD8,CXXX,No diseases associated,CLINGEN
133746,JMY,CXXX,No diseases associated,CLINGEN
9929,JOSD1,CXXX,No diseases associated,CLINGEN
126119,JOSD2,CXXX,No diseases associated,CLINGEN
56704,JPH1,CXXX,No diseases associated,CLINGEN
